,w_model,baseline
428,3.3100000000000005,5.5
429,4.670000000000001,5.5
430,2.7100000000000004,3.3300000000000005
431,3.4,1.8299999999999998
432,3.4100000000000006,3.0100000000000002
433,4.4,3.6499999999999995
434,4.04,2.8599999999999994
435,3.6200000000000006,3.3
436,3.5900000000000003,2.1599999999999997
437,3.4,3.3
438,4.390000000000001,2.7399999999999998
439,3.7100000000000004,3.8300000000000005
440,2.7700000000000005,3.8
441,1.2,3.3
442,4.630000000000001,1.81
443,0.7599999999999999,3.5600000000000005
444,2.4,3.8099999999999996
445,2.3700000000000006,4.4399999999999995
446,3.4100000000000006,3.6499999999999995
447,2.6,3.0799999999999996
448,2.9100000000000006,3.7100000000000004
449,3.9200000000000004,2.53
450,3.8000000000000003,4.7299999999999995
451,2.2500000000000004,3.6499999999999995
452,3.3,3.0799999999999996
453,3.8400000000000003,2.9699999999999998
454,3.4,2.8900000000000006
455,2.8300000000000005,0.4
456,4.760000000000001,2.8799999999999994
457,4.510000000000001,3.4799999999999995
458,1.5,3.7
459,1.0,3.6499999999999995
460,1.44,2.4299999999999997
461,4.430000000000001,3.5899999999999994
462,4.9,4.15
463,2.0,4.25
464,2.9300000000000006,4.2
465,3.1,3.3999999999999995
466,4.21,3.7
467,4.050000000000001,3.3999999999999995
468,4.1,5.03
469,4.08,0.53
470,4.510000000000001,0.6
471,4.3,2.9599999999999995
472,2.7700000000000005,1.11
473,3.4800000000000004,2.2699999999999996
474,4.37,2.6200000000000006
475,3.1000000000000005,3.7600000000000002
476,4.180000000000001,3.0799999999999996
477,1.7,0.97
478,3.6,2.1199999999999997
479,2.7700000000000005,3.6899999999999995
480,3.3200000000000003,4.1499999999999995
481,2.3900000000000006,2.8500000000000005
482,2.9600000000000004,4.6499999999999995
483,2.7700000000000005,5.590000000000001
484,2.6000000000000005,2.2
485,2.1,2.3099999999999996
486,2.8700000000000006,1.95
487,2.3,3.4
488,3.9000000000000004,1.48
489,4.29,4.1499999999999995
490,3.6100000000000003,2.6500000000000004
491,4.23,4.909999999999999
492,2.5,4.56
493,2.45,1.95
494,3.6400000000000006,2.7299999999999995
495,3.9200000000000004,4.909999999999999
496,2.0200000000000005,3.9400000000000004
497,3.0700000000000003,2.6
498,2.74,4.0
499,3.4100000000000006,5.470000000000001
500,3.6400000000000006,2.6
501,5.71,2.6800000000000006
502,5.1000000000000005,2.1
503,5.1,2.9299999999999997
504,3.8800000000000003,2.4
505,3.2500000000000004,4.13
506,3.9400000000000004,3.6
507,3.9300000000000006,2.7399999999999998
508,3.8800000000000003,4.53
509,5.180000000000001,2.9599999999999995
510,5.880000000000001,4.13
511,3.0,2.7399999999999998
512,0.8799999999999999,4.550000000000001
513,5.930000000000001,4.43
514,2.7,2.4199999999999995
515,1.1099999999999999,2.28
516,1.93,3.8100000000000005
517,5.010000000000001,3.4099999999999997
518,1.71,2.1
519,1.93,3.53
520,2.5,2.2
521,4.48,3.28
522,3.3200000000000003,4.33
523,2.2900000000000005,3.1599999999999997
524,3.2300000000000004,3.4099999999999997
525,1.94,4.4
526,3.6400000000000006,3.6500000000000004
527,3.7,1.1
528,2.8300000000000005,3.6399999999999997
529,1.8,0.28
530,1.2,4.010000000000001
531,3.9,1.91
532,2.3000000000000003,4.640000000000001
533,4.6000000000000005,3.3399999999999994
534,1.1,2.6199999999999997
535,2.4000000000000004,2.5300000000000002
536,1.3,2.8999999999999995
537,2.8200000000000003,1.77
538,3.6100000000000003,4.16
539,1.1,3.5599999999999996
540,3.2800000000000002,0.63
541,2.4,0.63
542,2.9000000000000004,4.699999999999999
543,3.4000000000000004,1.4
544,3.0000000000000004,3.3700000000000006
545,1.4,3.9
546,3.3300000000000005,2.3299999999999996
547,3.0000000000000004,3.8499999999999996
548,3.7300000000000004,2.76
549,3.1000000000000005,1.49
550,2.3,4.090000000000001
551,3.9800000000000004,1.48
552,3.1700000000000004,3.7700000000000005
553,2.1800000000000006,2.0699999999999994
554,2.5400000000000005,2.1399999999999997
555,1.8299999999999998,3.6299999999999994
556,1.6,3.9199999999999995
557,1.7,3.8499999999999996
558,2.9100000000000006,4.659999999999999
559,1.2,4.06
560,3.1200000000000006,4.01
561,1.9,1.98
562,2.5400000000000005,4.2299999999999995
563,3.8900000000000006,3.6299999999999994
564,3.1100000000000003,2.05
565,3.6000000000000005,3.5800000000000005
566,2.2,1.86
567,6.07,3.24
568,4.4,3.9199999999999995
569,1.0,2.8500000000000005
570,0.9,1.86
571,3.9000000000000004,3.0399999999999996
572,4.2,3.7699999999999996
573,1.2,3.5999999999999996
574,2.2600000000000002,3.8499999999999996
575,2.0400000000000005,3.0599999999999996
576,3.45,3.1399999999999997
577,2.7100000000000004,1.86
578,4.0,3.5999999999999996
579,3.7500000000000004,4.1000000000000005
580,5.78,2.8
581,2.4200000000000004,3.1000000000000005
582,3.2,4.300000000000001
583,3.0900000000000003,1.05
584,5.24,0.8700000000000001
585,3.2100000000000004,2.8200000000000003
586,3.74,1.81
587,4.57,2.7
588,3.4,1.98
589,1.64,1.5
590,4.5,3.45
591,1.39,4.08
592,3.6200000000000006,2.8399999999999994
593,6.21,2.5
594,2.3600000000000003,2.2800000000000002
595,2.7,1.05
596,4.300000000000001,1.27
597,4.510000000000001,2.3699999999999997
598,4.3500000000000005,2.4799999999999995
599,4.21,2.3699999999999997
600,3.5200000000000005,4.720000000000001
601,3.49,6.24
602,2.8,1.05
603,3.0500000000000003,2.9
604,4.2,3.6899999999999995
605,2.6000000000000005,3.1399999999999997
606,2.8,2.3800000000000003
607,5.170000000000001,1.6099999999999999
608,4.7700000000000005,0.21000000000000002
609,3.72,2.1
610,1.5799999999999998,1.6
611,4.630000000000001,4.6
612,3.5300000000000002,3.0700000000000003
613,6.61,2.1899999999999995
614,3.3600000000000003,4.67
615,5.430000000000001,3.1
616,6.24,2.5799999999999996
617,2.1,2.5699999999999994
618,0.6,3.8
619,2.4,3.5
620,4.58,1.34
621,3.7,0.42
622,3.99,4.300000000000001
623,3.1500000000000004,4.079999999999999
624,3.8000000000000003,1.7
625,3.8700000000000006,2.4100000000000006
626,2.8,2.2800000000000002
627,2.7600000000000002,2.8899999999999997
628,3.1500000000000004,3.4299999999999997
629,3.4000000000000004,3.8
630,4.32,3.2499999999999996
631,1.69,5.279999999999999
632,0.83,0.34
633,3.8600000000000003,2.0900000000000003
634,5.6,0.75
635,3.0,2.5400000000000005
636,3.47,4.46
637,2.1300000000000003,1.2
638,2.6,3.8799999999999994
639,2.8,2.4
640,2.3100000000000005,4.11
641,3.47,3.7699999999999996
642,2.5100000000000002,3.7699999999999996
643,2.4,1.77
644,2.9300000000000006,3.9
645,3.1700000000000004,4.42
646,4.4,2.6299999999999994
647,0.2,0.92
648,2.3,2.9300000000000006
649,3.5500000000000003,3.1199999999999997
650,1.5,3.3999999999999995
651,3.9300000000000006,3.1399999999999997
652,1.7,3.9999999999999996
653,2.6500000000000004,4.2
654,2.3300000000000005,2.6299999999999994
655,3.5900000000000003,2.2
656,2.8400000000000003,3.1399999999999997
657,3.2,2.7099999999999995
658,4.79,2.0999999999999996
659,4.29,1.69
660,2.1500000000000004,3.8199999999999994
661,4.04,3.5899999999999994
662,4.79,2.0999999999999996
663,2.4300000000000006,2.9999999999999996
664,4.23,2.8400000000000003
665,3.6100000000000003,4.180000000000001
666,3.4,3.5799999999999996
667,2.0,3.3099999999999996
668,3.9700000000000006,1.0
669,3.0200000000000005,2.4999999999999996
670,4.41,0.15000000000000002
671,3.9800000000000004,3.3600000000000003
672,0.9,3.7299999999999995
673,0.69,2.5
674,3.4100000000000006,3.1000000000000005
675,0.44,3.4
676,1.9,3.1500000000000004
677,3.5,1.0
678,2.8,4.27
679,1.7,5.47
680,1.0,4.8100000000000005
681,2.4800000000000004,4.180000000000001
682,3.6400000000000006,3.3600000000000003
683,5.8,0.19
684,3.1,0.7100000000000001
685,0.4,4.9
686,0.5,4.579999999999999
687,4.8,1.31
688,2.3,3.8299999999999996
689,3.6,3.1
690,2.2,2.6599999999999997
691,3.3000000000000003,2.6599999999999997
692,2.8400000000000003,3.1000000000000005
693,2.6,3.5699999999999994
694,2.1,1.4000000000000001
695,3.3000000000000003,4.0
696,2.4,4.409999999999999
697,5.03,4.7700000000000005
698,1.0,3.5800000000000005
699,3.1,3.7399999999999998
700,2.6700000000000004,2.7399999999999998
701,3.7300000000000004,1.4000000000000001
702,3.8900000000000006,3.6999999999999997
703,3.7500000000000004,4.4799999999999995
704,2.6,2.0000000000000004
705,3.5100000000000002,2.9200000000000004
706,3.4,4.470000000000001
707,1.93,4.9
708,5.49,3.9599999999999995
709,3.9100000000000006,3.2
710,1.7,2.7899999999999996
711,2.8800000000000003,3.9599999999999995
712,1.89,0.31
713,4.6,4.9
714,2.6800000000000006,1.26
715,4.420000000000001,2.9600000000000004
716,3.2700000000000005,3.2099999999999995
717,2.7500000000000004,3.7399999999999998
718,5.1,4.79
719,3.2100000000000004,0.94
720,1.4,2.9
721,2.5700000000000003,3.2099999999999995
722,6.08,3.8199999999999994
723,1.94,3.7399999999999998
724,3.2100000000000004,3.51
725,3.8,3.1699999999999995
726,3.2,1.04
727,3.2,1.1300000000000001
728,3.6800000000000006,0.7
729,3.2,3.9099999999999997
730,0.9299999999999999,3.4
731,3.3000000000000003,1.9499999999999997
732,2.3800000000000003,3.1
733,3.9,2.1899999999999995
734,5.1,2.5800000000000005
735,3.95,2.8
736,3.4300000000000006,1.46
737,2.5700000000000003,3.1000000000000005
738,0.7,0.65
739,2.6100000000000003,1.6800000000000002
740,1.47,1.22
741,3.72,4.05
742,2.9300000000000006,3.9
743,3.7,3.3500000000000005
744,1.7,3.3499999999999996
745,2.1300000000000003,4.25
746,4.010000000000001,2.9300000000000006
747,3.3,2.9799999999999995
748,3.6800000000000006,1.9
749,2.5600000000000005,2.26
750,2.5900000000000003,3.9399999999999995
751,3.8300000000000005,2.3
752,3.0500000000000003,4.31
753,2.8500000000000005,2.5
754,2.4,2.51
755,4.380000000000001,1.7
756,2.1,4.78
757,3.8400000000000003,3.78
758,1.7,2.76
759,3.1100000000000003,5.07
760,3.6500000000000004,1.68
761,3.3600000000000003,5.2
762,1.0,4.86
763,4.29,2.74
764,2.3700000000000006,1.75
765,1.6099999999999999,1.8
766,2.8,3.78
767,5.260000000000001,0.92
768,2.1,3.99
769,3.8600000000000003,5.08
770,2.6700000000000004,1.3900000000000001
771,2.6100000000000003,2.3199999999999994
772,2.2800000000000002,2.4
773,2.5500000000000003,2.3600000000000003
774,3.5,1.9300000000000002
775,3.0900000000000003,3.7199999999999998
776,3.9000000000000004,1.6
777,3.3,3.7900000000000005
778,2.6100000000000003,2.8899999999999997
779,2.0800000000000005,3.9200000000000004
780,1.5799999999999998,2.7100000000000004
781,4.8,4.64
782,3.3600000000000003,2.8899999999999997
783,2.8500000000000005,2.8899999999999997
784,1.18,3.3699999999999997
785,0.6,2.2299999999999995
786,4.46,4.1
787,4.5,2.4299999999999997
788,0.4,1.1
789,2.8900000000000006,1.7
790,1.8,3.7100000000000004
791,1.5,2.1199999999999997
792,2.6,2.2299999999999995
793,3.0100000000000002,3.0100000000000002
794,1.5999999999999999,1.6
795,2.4000000000000004,4.32
796,2.9200000000000004,3.8099999999999996
797,0.7,2.4
798,4.2,3.1699999999999995
799,3.2300000000000004,3.4000000000000004
800,2.7300000000000004,2.5599999999999996
801,3.22,2.0399999999999996
802,3.0,1.6
803,1.9,2.8900000000000006
804,3.0500000000000003,3.3
805,1.0,2.8799999999999994
806,1.0,4.12
807,0.8,3.6699999999999995
808,3.2,5.510000000000001
809,4.3,0.8500000000000001
810,1.16,2.7
811,6.0,2.4000000000000004
812,2.8300000000000005,2.2499999999999996
813,2.8,3.0000000000000004
814,4.1,3.8
815,3.6800000000000006,2.9
816,5.5200000000000005,2.1799999999999997
817,2.1,4.909999999999999
818,4.46,4.04
819,3.1500000000000004,2.5699999999999994
820,3.9,3.05
821,5.25,1.56
822,2.9300000000000006,3.0
823,4.53,3.1400000000000006
824,3.8100000000000005,5.79
825,3.5700000000000003,2.9099999999999997
826,3.3800000000000003,2.51
827,4.8,2.7700000000000005
828,4.19,4.41
829,1.6,4.17
830,2.4,3.3699999999999997
831,2.3300000000000005,3.5199999999999996
832,1.9,3.3900000000000006
833,3.4300000000000006,2.9099999999999997
834,2.7600000000000002,4.010000000000001
835,2.3,4.4399999999999995
836,2.9800000000000004,5.71
837,2.6200000000000006,1.0
838,2.1100000000000003,2.7199999999999998
839,2.74,4.1
840,3.2,2.4
841,3.3,0.31
842,2.0200000000000005,4.54
843,3.1,3.3699999999999997
844,2.3300000000000005,1.1300000000000001
845,3.6400000000000006,5.28
846,2.1800000000000006,1.1
847,2.5300000000000002,5.9
848,0.8,3.1199999999999997
849,1.54,1.9
850,0.47000000000000003,4.0
851,2.4,4.659999999999999
852,2.1,2.2299999999999995
853,3.6,3.2199999999999998
854,4.49,2.3
855,2.1,3.3099999999999996
856,5.670000000000001,2.0300000000000002
857,2.2,4.880000000000001
858,2.4400000000000004,1.7
859,4.0,2.6200000000000006
860,2.5,3.3099999999999996
861,3.2,3.4499999999999997
862,2.9100000000000006,4.77
863,5.590000000000001,4.01
864,5.130000000000001,3.9
865,5.33,3.4599999999999995
866,2.4,2.4199999999999995
867,4.1000000000000005,2.01
868,1.3,3.2300000000000004
869,4.04,4.65
870,0.8,2.76
871,4.65,2.6700000000000004
872,3.9000000000000004,2.3
873,4.130000000000001,2.76
874,3.6100000000000003,4.079999999999999
875,3.9100000000000006,3.78
876,3.2600000000000002,2.8300000000000005
877,4.050000000000001,2.9200000000000004
878,1.7,5.380000000000001
879,1.4,2.4199999999999995
880,4.470000000000001,0.28
881,1.76,0.9500000000000001
882,3.72,1.69
883,2.5000000000000004,5.880000000000001
884,3.0600000000000005,1.44
885,1.8,4.9799999999999995
886,4.010000000000001,2.24
887,3.8900000000000006,6.19
888,5.1,5.2
889,3.3300000000000005,2.9499999999999997
890,1.78,4.02
891,5.87,2.6600000000000006
892,2.8,4.02
893,3.3300000000000005,3.3499999999999996
894,2.2,3.9000000000000004
895,4.6,2.9499999999999997
896,3.1000000000000005,3.6799999999999997
897,4.33,3.3499999999999996
898,1.71,0.32
899,4.65,3.4
900,3.1700000000000004,0.9
901,2.2,4.66
902,2.6700000000000004,1.0899999999999999
903,3.5100000000000002,3.9499999999999997
904,2.9000000000000004,1.5
905,3.7500000000000004,4.29
906,1.92,3.4100000000000006
907,3.4800000000000004,3.8900000000000006
908,4.49,4.470000000000001
909,3.2,3.8299999999999996
910,3.5900000000000003,4.3
911,3.0600000000000005,3.7099999999999995
912,5.5,2.6899999999999995
913,6.140000000000001,1.6800000000000002
914,4.87,4.010000000000001
915,5.49,3.5800000000000005
916,4.050000000000001,3.0899999999999994
